Epoch, train Loss, test loss
1, 0.5787, 0.7200
20, 0.2295, 0.0972
40, 0.0893, 0.0751
60, 0.0829, 0.0621
80, 0.0666, 0.0481
100, 0.0566, 0.0368
120, 0.0606, 0.0337
140, 0.0549, 0.0332
160, 0.0494, 0.0328
180, 0.0532, 0.0326
200, 0.0521, 0.0327
220, 0.0537, 0.0338
240, 0.0517, 0.0330
260, 0.0451, 0.0299
280, 0.0462, 0.0315
300, 0.0612, 0.0362
320, 0.0499, 0.0319
340, 0.0562, 0.0331
360, 0.0484, 0.0307
380, 0.0578, 0.0337
400, 0.0554, 0.0325
420, 0.0529, 0.0325
440, 0.0516, 0.0357
460, 0.0501, 0.0308
480, 0.0517, 0.0335
500, 0.0527, 0.0342
520, 0.0443, 0.0308
