Epoch, train Loss, test loss
1, 1.2310, 1.4253
20, 0.4698, 0.0831
40, 0.0894, 0.0800
60, 0.0724, 0.0587
80, 0.0677, 0.0535
100, 0.0687, 0.0501
120, 0.0616, 0.0473
140, 0.0603, 0.0447
160, 0.0615, 0.0426
180, 0.0593, 0.0404
200, 0.0558, 0.0387
220, 0.0546, 0.0372
240, 0.0539, 0.0355
260, 0.0545, 0.0349
280, 0.0517, 0.0347
300, 0.0551, 0.0345
320, 0.0544, 0.0336
340, 0.0524, 0.0331
360, 0.0508, 0.0334
380, 0.0533, 0.0335
400, 0.0526, 0.0330
420, 0.0486, 0.0328
440, 0.0529, 0.0330
460, 0.0531, 0.0330
480, 0.0529, 0.0324
500, 0.0546, 0.0325
520, 0.0542, 0.0337
