Epoch, train Loss, test loss
1, 0.8691, 1.0164
20, 0.2859, 0.0842
40, 0.0919, 0.0737
60, 0.0799, 0.0624
80, 0.0692, 0.0536
100, 0.0655, 0.0459
120, 0.0595, 0.0411
140, 0.0519, 0.0367
160, 0.0579, 0.0365
180, 0.0550, 0.0350
200, 0.0591, 0.0351
220, 0.0533, 0.0354
240, 0.0513, 0.0334
260, 0.0493, 0.0340
280, 0.0556, 0.0345
300, 0.0539, 0.0337
320, 0.0521, 0.0337
340, 0.0537, 0.0325
360, 0.0488, 0.0322
380, 0.0494, 0.0325
400, 0.0513, 0.0338
420, 0.0532, 0.0334
440, 0.0487, 0.0317
460, 0.0487, 0.0313
480, 0.0525, 0.0331
500, 0.0514, 0.0326
520, 0.0525, 0.0319
