Epoch, train Loss, test loss
1, 0.6444, 0.7793
20, 0.2568, 0.1005
40, 0.0937, 0.0678
60, 0.0774, 0.0538
80, 0.0614, 0.0369
100, 0.0562, 0.0305
120, 0.0532, 0.0327
140, 0.0456, 0.0300
160, 0.0554, 0.0327
180, 0.0520, 0.0313
200, 0.0563, 0.0323
220, 0.0523, 0.0336
240, 0.0509, 0.0317
260, 0.0484, 0.0321
280, 0.0549, 0.0331
300, 0.0526, 0.0318
320, 0.0513, 0.0323
340, 0.0532, 0.0316
360, 0.0482, 0.0309
380, 0.0491, 0.0320
400, 0.0511, 0.0330
420, 0.0533, 0.0326
440, 0.0483, 0.0306
460, 0.0484, 0.0299
480, 0.0527, 0.0329
500, 0.0512, 0.0314
520, 0.0524, 0.0314
540, 0.0529, 0.0341
