Epoch, train Loss, test loss
1, 0.8756, 0.9739
20, 0.1947, 0.0486
40, 0.0567, 0.0319
60, 0.0563, 0.0341
80, 0.0547, 0.0341
100, 0.0503, 0.0314
120, 0.0554, 0.0316
140, 0.0531, 0.0335
160, 0.0484, 0.0310
180, 0.0522, 0.0326
200, 0.0519, 0.0322
220, 0.0539, 0.0350
240, 0.0520, 0.0315
260, 0.0447, 0.0299
280, 0.0469, 0.0317
300, 0.0615, 0.0381
320, 0.0511, 0.0311
340, 0.0562, 0.0339
360, 0.0484, 0.0307
380, 0.0577, 0.0332
400, 0.0546, 0.0338
420, 0.0514, 0.0365
440, 0.0491, 0.0317
460, 0.0460, 0.0342
480, 0.0466, 0.0343
500, 0.0470, 0.0321
520, 0.0402, 0.0325
540, 0.0460, 0.0370
