Epoch, train Loss, test loss
1, 0.7504, 0.6265
20, 0.1409, 0.0490
40, 0.0590, 0.0329
60, 0.0528, 0.0320
80, 0.0506, 0.0325
100, 0.0519, 0.0318
120, 0.0531, 0.0327
140, 0.0458, 0.0315
160, 0.0560, 0.0316
180, 0.0525, 0.0313
200, 0.0563, 0.0326
220, 0.0527, 0.0364
240, 0.0514, 0.0334
260, 0.0486, 0.0305
280, 0.0556, 0.0364
300, 0.0529, 0.0341
320, 0.0522, 0.0320
340, 0.0535, 0.0304
360, 0.0483, 0.0308
380, 0.0492, 0.0321
400, 0.0513, 0.0319
420, 0.0537, 0.0342
440, 0.0484, 0.0305
460, 0.0488, 0.0287
480, 0.0530, 0.0329
500, 0.0514, 0.0309
520, 0.0523, 0.0348
