Epoch, train Loss, test loss
1, 0.9896, 1.2509
20, 0.3945, 0.1877
40, 0.0892, 0.0859
60, 0.0472, 0.0633
80, 0.0301, 0.0490
100, 0.0193, 0.0455
120, 0.0162, 0.0444
140, 0.0138, 0.0424
160, 0.0137, 0.0413
180, 0.0111, 0.0382
200, 0.0118, 0.0369
220, 0.0113, 0.0353
240, 0.0100, 0.0299
260, 0.0099, 0.0312
280, 0.0091, 0.0247
300, 0.0091, 0.0266
320, 0.0085, 0.0236
340, 0.0083, 0.0240
360, 0.0089, 0.0238
380, 0.0083, 0.0228
400, 0.0093, 0.0254
420, 0.0083, 0.0239
440, 0.0078, 0.0234
460, 0.0077, 0.0237
480, 0.0076, 0.0237
500, 0.0076, 0.0224
520, 0.0075, 0.0223
540, 0.0078, 0.0222
560, 0.0074, 0.0208
580, 0.0082, 0.0217
600, 0.0070, 0.0225
620, 0.0081, 0.0222
640, 0.0094, 0.0216
660, 0.0064, 0.0200
680, 0.0075, 0.0208
700, 0.0069, 0.0208
720, 0.0072, 0.0194
740, 0.0067, 0.0203
760, 0.0075, 0.0187
780, 0.0077, 0.0203
800, 0.0067, 0.0179
820, 0.0074, 0.0195
840, 0.0089, 0.0191
860, 0.0071, 0.0185
880, 0.0075, 0.0186
900, 0.0071, 0.0176
920, 0.0083, 0.0200
940, 0.0074, 0.0189
960, 0.0065, 0.0175
980, 0.0087, 0.0196
1000, 0.0075, 0.0178
1020, 0.0073, 0.0180
1040, 0.0076, 0.0166
1060, 0.0079, 0.0180
1080, 0.0071, 0.0182
1100, 0.0068, 0.0163
1120, 0.0074, 0.0186
1140, 0.0075, 0.0181
1160, 0.0080, 0.0159
1180, 0.0070, 0.0171
1200, 0.0084, 0.0190
1220, 0.0075, 0.0175
1240, 0.0069, 0.0172
1260, 0.0080, 0.0154
1280, 0.0077, 0.0174
1300, 0.0075, 0.0178
1320, 0.0070, 0.0166
1340, 0.0082, 0.0177
1360, 0.0066, 0.0167
1380, 0.0065, 0.0180
1400, 0.0067, 0.0162
1420, 0.0069, 0.0167
1440, 0.0073, 0.0148
1460, 0.0076, 0.0173
1480, 0.0071, 0.0168
1500, 0.0074, 0.0147
1520, 0.0072, 0.0173
1540, 0.0063, 0.0166
1560, 0.0058, 0.0159
