Epoch, train Loss, test loss
1, 0.9971, 1.4192
20, 0.3944, 0.2847
40, 0.1029, 0.2495
60, 0.0843, 0.1873
80, 0.0714, 0.1381
100, 0.0654, 0.1059
120, 0.0684, 0.0833
140, 0.0597, 0.0660
160, 0.0545, 0.0583
180, 0.0557, 0.0499
200, 0.0543, 0.0446
220, 0.0510, 0.0410
240, 0.0506, 0.0376
260, 0.0453, 0.0369
280, 0.0456, 0.0353
300, 0.0575, 0.0375
320, 0.0458, 0.0352
340, 0.0513, 0.0343
360, 0.0453, 0.0335
380, 0.0546, 0.0347
400, 0.0521, 0.0351
420, 0.0487, 0.0347
440, 0.0469, 0.0348
460, 0.0455, 0.0323
480, 0.0470, 0.0339
500, 0.0478, 0.0344
520, 0.0415, 0.0325
