Epoch, train Loss, test loss
1, 1.1464, 1.5117
20, 0.5377, 0.1442
40, 0.1160, 0.0995
60, 0.0940, 0.0755
80, 0.0815, 0.0690
100, 0.0755, 0.0630
120, 0.0799, 0.0569
140, 0.0700, 0.0516
160, 0.0629, 0.0467
180, 0.0649, 0.0433
200, 0.0611, 0.0406
220, 0.0573, 0.0383
240, 0.0577, 0.0371
260, 0.0501, 0.0348
280, 0.0497, 0.0338
300, 0.0638, 0.0361
320, 0.0505, 0.0341
340, 0.0577, 0.0341
360, 0.0501, 0.0327
380, 0.0593, 0.0337
400, 0.0562, 0.0340
420, 0.0537, 0.0354
440, 0.0523, 0.0347
460, 0.0504, 0.0363
480, 0.0527, 0.0348
500, 0.0531, 0.0343
520, 0.0448, 0.0309
540, 0.0547, 0.0354
