Epoch, train Loss, test loss
1, 0.8756, 0.9823
20, 0.2013, 0.0514
40, 0.0578, 0.0362
60, 0.0567, 0.0336
80, 0.0547, 0.0341
100, 0.0502, 0.0313
120, 0.0554, 0.0316
140, 0.0531, 0.0339
160, 0.0486, 0.0309
180, 0.0523, 0.0329
200, 0.0520, 0.0321
220, 0.0537, 0.0352
240, 0.0522, 0.0317
260, 0.0448, 0.0300
280, 0.0471, 0.0321
300, 0.0616, 0.0392
320, 0.0518, 0.0314
340, 0.0567, 0.0346
360, 0.0487, 0.0307
380, 0.0583, 0.0335
400, 0.0556, 0.0334
420, 0.0531, 0.0334
440, 0.0520, 0.0352
460, 0.0506, 0.0323
480, 0.0522, 0.0329
500, 0.0532, 0.0339
520, 0.0442, 0.0298
540, 0.0550, 0.0356
