Epoch, train Loss, test loss
1, 0.9473, 1.0183
20, 0.2849, 0.0880
40, 0.0904, 0.0726
60, 0.0789, 0.0618
80, 0.0696, 0.0520
100, 0.0668, 0.0450
120, 0.0577, 0.0402
140, 0.0559, 0.0379
160, 0.0568, 0.0366
180, 0.0541, 0.0342
200, 0.0517, 0.0345
220, 0.0517, 0.0336
240, 0.0512, 0.0328
260, 0.0525, 0.0326
280, 0.0509, 0.0338
300, 0.0537, 0.0332
320, 0.0531, 0.0329
340, 0.0515, 0.0328
360, 0.0504, 0.0328
380, 0.0526, 0.0332
400, 0.0520, 0.0325
420, 0.0485, 0.0324
440, 0.0529, 0.0334
460, 0.0528, 0.0331
480, 0.0525, 0.0322
500, 0.0544, 0.0329
520, 0.0542, 0.0338
