Epoch, train Loss, test loss
1, 1.2310, 1.4151
20, 0.4158, 0.1705
40, 0.0832, 0.1066
60, 0.0685, 0.1069
80, 0.0597, 0.1037
100, 0.0573, 0.0998
120, 0.0474, 0.0984
140, 0.0442, 0.0964
160, 0.0420, 0.0971
180, 0.0410, 0.0957
200, 0.0394, 0.0960
220, 0.0409, 0.0938
240, 0.0390, 0.0958
260, 0.0394, 0.0917
280, 0.0374, 0.0912
300, 0.0376, 0.0895
320, 0.0344, 0.0885
340, 0.0302, 0.0887
360, 0.0243, 0.0862
380, 0.0199, 0.0833
400, 0.0170, 0.0819
420, 0.0139, 0.0821
440, 0.0144, 0.0797
460, 0.0121, 0.0796
480, 0.0117, 0.0799
500, 0.0110, 0.0794
520, 0.0104, 0.0783
540, 0.0095, 0.0776
560, 0.0093, 0.0773
580, 0.0098, 0.0762
600, 0.0088, 0.0751
620, 0.0095, 0.0748
640, 0.0091, 0.0760
660, 0.0081, 0.0747
680, 0.0087, 0.0753
700, 0.0084, 0.0749
720, 0.0086, 0.0746
740, 0.0084, 0.0752
760, 0.0083, 0.0749
780, 0.0076, 0.0751
800, 0.0088, 0.0736
820, 0.0082, 0.0731
840, 0.0072, 0.0718
860, 0.0082, 0.0724
880, 0.0081, 0.0733
900, 0.0078, 0.0713
920, 0.0076, 0.0722
940, 0.0073, 0.0723
960, 0.0075, 0.0722
980, 0.0079, 0.0718
1000, 0.0081, 0.0724
1020, 0.0076, 0.0718
1040, 0.0068, 0.0718
1060, 0.0078, 0.0703
1080, 0.0076, 0.0717
1100, 0.0070, 0.0689
1120, 0.0078, 0.0682
1140, 0.0077, 0.0699
1160, 0.0076, 0.0703
1180, 0.0078, 0.0694
1200, 0.0068, 0.0683
1220, 0.0074, 0.0692
1240, 0.0071, 0.0659
1260, 0.0074, 0.0683
1280, 0.0074, 0.0672
1300, 0.0074, 0.0656
1320, 0.0069, 0.0655
1340, 0.0071, 0.0688
1360, 0.0074, 0.0666
1380, 0.0067, 0.0644
1400, 0.0074, 0.0669
1420, 0.0072, 0.0641
1440, 0.0077, 0.0667
1460, 0.0072, 0.0657
1480, 0.0071, 0.0660
1500, 0.0075, 0.0658
1520, 0.0068, 0.0655
1540, 0.0070, 0.0619
1560, 0.0072, 0.0659
1580, 0.0071, 0.0644
1600, 0.0075, 0.0620
1620, 0.0070, 0.0603
1640, 0.0065, 0.0611
1660, 0.0073, 0.0601
1680, 0.0067, 0.0599
1700, 0.0067, 0.0614
1720, 0.0065, 0.0589
1740, 0.0066, 0.0600
1760, 0.0067, 0.0560
1780, 0.0073, 0.0585
1800, 0.0071, 0.0579
1820, 0.0072, 0.0569
1840, 0.0075, 0.0563
1860, 0.0067, 0.0567
1880, 0.0065, 0.0578
1900, 0.0069, 0.0566
1920, 0.0066, 0.0562
1940, 0.0069, 0.0560
1960, 0.0065, 0.0555
1980, 0.0071, 0.0555
2000, 0.0074, 0.0549
