Epoch, train Loss, test loss
1, 0.9161, 1.0574
20, 0.2375, 0.0605
40, 0.0723, 0.0523
60, 0.0654, 0.0456
80, 0.0584, 0.0402
100, 0.0577, 0.0375
120, 0.0550, 0.0364
140, 0.0492, 0.0346
160, 0.0566, 0.0353
180, 0.0542, 0.0347
200, 0.0585, 0.0350
220, 0.0531, 0.0355
240, 0.0516, 0.0345
260, 0.0497, 0.0350
280, 0.0560, 0.0348
300, 0.0546, 0.0342
320, 0.0527, 0.0339
340, 0.0541, 0.0329
360, 0.0491, 0.0321
380, 0.0495, 0.0323
400, 0.0513, 0.0335
420, 0.0531, 0.0332
440, 0.0489, 0.0318
460, 0.0487, 0.0313
480, 0.0525, 0.0327
500, 0.0514, 0.0327
520, 0.0526, 0.0316
540, 0.0528, 0.0340
