Epoch, train Loss, test loss
1, 0.8384, 0.2603
20, 0.2140, 0.0779
40, 0.0629, 0.0353
60, 0.0561, 0.0336
80, 0.0546, 0.0343
100, 0.0502, 0.0312
120, 0.0554, 0.0314
140, 0.0529, 0.0332
160, 0.0482, 0.0307
180, 0.0520, 0.0328
200, 0.0518, 0.0322
220, 0.0538, 0.0347
240, 0.0515, 0.0316
260, 0.0444, 0.0295
280, 0.0456, 0.0313
300, 0.0593, 0.0365
320, 0.0493, 0.0337
340, 0.0517, 0.0329
360, 0.0417, 0.0324
380, 0.0465, 0.0377
400, 0.0417, 0.0344
420, 0.0334, 0.0330
440, 0.0316, 0.0321
460, 0.0325, 0.0314
480, 0.0293, 0.0293
500, 0.0265, 0.0280
520, 0.0263, 0.0278
540, 0.0273, 0.0306
560, 0.0266, 0.0304
580, 0.0244, 0.0308
600, 0.0254, 0.0309
620, 0.0230, 0.0315
640, 0.0224, 0.0376
