Epoch, train Loss, test loss
1, 0.7406, 0.8297
20, 0.2106, 0.1951
40, 0.0683, 0.1456
60, 0.0508, 0.1386
80, 0.0422, 0.1344
100, 0.0409, 0.1320
120, 0.0401, 0.1275
140, 0.0369, 0.1275
160, 0.0431, 0.1297
180, 0.0396, 0.1218
200, 0.0435, 0.1222
220, 0.0399, 0.1212
240, 0.0370, 0.1167
260, 0.0348, 0.1148
280, 0.0338, 0.1087
300, 0.0285, 0.1118
320, 0.0232, 0.1094
340, 0.0196, 0.1016
360, 0.0133, 0.1069
380, 0.0117, 0.1060
400, 0.0112, 0.0958
420, 0.0113, 0.0972
440, 0.0096, 0.0934
460, 0.0090, 0.0968
480, 0.0091, 0.0958
500, 0.0083, 0.0901
520, 0.0094, 0.0988
540, 0.0082, 0.0966
560, 0.0074, 0.0935
580, 0.0086, 0.0939
600, 0.0076, 0.0945
620, 0.0080, 0.0941
640, 0.0076, 0.0935
660, 0.0081, 0.0975
680, 0.0072, 0.0943
700, 0.0068, 0.0898
720, 0.0073, 0.0923
740, 0.0075, 0.0985
760, 0.0064, 0.0930
780, 0.0067, 0.0952
800, 0.0068, 0.0941
820, 0.0064, 0.0954
840, 0.0057, 0.0974
860, 0.0069, 0.0946
880, 0.0073, 0.0957
900, 0.0071, 0.0949
920, 0.0065, 0.0944
940, 0.0072, 0.0949
960, 0.0072, 0.0907
980, 0.0072, 0.0951
1000, 0.0072, 0.0956
1020, 0.0071, 0.0990
1040, 0.0074, 0.0967
1060, 0.0070, 0.0954
1080, 0.0062, 0.0915
1100, 0.0063, 0.0919
1120, 0.0072, 0.0962
1140, 0.0073, 0.0896
1160, 0.0076, 0.0914
1180, 0.0065, 0.0983
1200, 0.0067, 0.0938
1220, 0.0067, 0.0937
1240, 0.0069, 0.0936
1260, 0.0067, 0.0947
1280, 0.0071, 0.0976
1300, 0.0058, 0.0892
1320, 0.0064, 0.0924
1340, 0.0068, 0.0942
1360, 0.0060, 0.0907
1380, 0.0065, 0.0926
1400, 0.0067, 0.0941
1420, 0.0064, 0.0917
1440, 0.0075, 0.0896
1460, 0.0063, 0.0923
1480, 0.0065, 0.0930
1500, 0.0061, 0.0949
1520, 0.0069, 0.0856
1540, 0.0062, 0.0882
1560, 0.0062, 0.0868
1580, 0.0068, 0.0920
1600, 0.0064, 0.0843
1620, 0.0064, 0.0978
1640, 0.0075, 0.0914
1660, 0.0061, 0.0888
1680, 0.0060, 0.0898
1700, 0.0065, 0.0928
1720, 0.0071, 0.0864
1740, 0.0063, 0.0843
1760, 0.0062, 0.0822
1780, 0.0059, 0.0830
1800, 0.0068, 0.0838
1820, 0.0064, 0.0820
1840, 0.0059, 0.0831
1860, 0.0062, 0.0816
1880, 0.0058, 0.0833
1900, 0.0066, 0.0791
1920, 0.0064, 0.0815
1940, 0.0058, 0.0782
1960, 0.0069, 0.0794
1980, 0.0067, 0.0751
2000, 0.0068, 0.0755
