Epoch, train Loss, test loss
1, 1.4468, 1.6222
20, 0.4759, 0.1133
40, 0.1010, 0.0765
60, 0.0851, 0.0683
80, 0.0763, 0.0605
100, 0.0743, 0.0537
120, 0.0644, 0.0482
140, 0.0615, 0.0440
160, 0.0617, 0.0410
180, 0.0576, 0.0360
200, 0.0528, 0.0333
220, 0.0520, 0.0328
240, 0.0514, 0.0329
260, 0.0528, 0.0311
280, 0.0514, 0.0328
300, 0.0540, 0.0329
320, 0.0532, 0.0365
340, 0.0521, 0.0348
360, 0.0509, 0.0317
380, 0.0532, 0.0331
400, 0.0521, 0.0322
420, 0.0488, 0.0322
440, 0.0533, 0.0335
460, 0.0532, 0.0347
480, 0.0528, 0.0338
500, 0.0547, 0.0329
520, 0.0549, 0.0339
