iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.2776225209236145,0.36769479513168335,0.4531742334365845
3,0.11499974131584167,0.16966596245765686,0.23262133821845055
4,0.05409159976989031,0.08691345900297165,0.12858541682362556
5,0.03025877522304654,0.04989629611372948,0.07685846462845802
6,0.017107287887483835,0.03197863698005676,0.0499141588807106
7,0.0108367542270571,0.02034187037497759,0.03547511622309685
8,0.00730003125499934,0.014324240386486053,0.025417298544198275
9,0.005051035899668932,0.010701029561460018,0.018757666926831007
10,0.003747929586097598,0.008126824162900448,0.014844255521893501
11,0.002936757984571159,0.00622611353173852,0.011951267719268799
12,0.002361905120778829,0.00503605417907238,0.009626517537981272
13,0.0019349786452949047,0.0041763437911868095,0.008336551254615188
14,0.0016581595409661531,0.0036678913747891784,0.0069143015425652266
15,0.001540736062452197,0.0031654905760660768,0.006058241473510861
16,0.00140872280462645,0.0028252252377569675,0.0055350292241200805
17,0.0012623222137335688,0.0025147139094769955,0.004794130101799965
18,0.0011970949999522418,0.002303539775311947,0.004579893546178937
19,0.0010731876827776432,0.002092343755066395,0.004124666680581868
20,0.0010517921473365277,0.002030640607699752,0.003942937823012471
21,0.0010544599208515137,0.0018962964531965554,0.003785734123084694
22,0.0009415478998562321,0.0018518637516535819,0.0036050903727300465
23,0.000923070459975861,0.0018239027122035623,0.003465133428107947
24,0.0009698452922748402,0.0017658357392065227,0.0032451112056151032
25,0.0008324776426889002,0.0016839001909829676,0.0032800560584291816
26,0.0009009118512040004,0.0016416116850450635,0.003238207660615444
27,0.0008265326032415032,0.00163607724243775,0.0031559038325212896
28,0.0008354502642760053,0.0015070917434059083,0.0029836739413440228
29,0.0008152822847478092,0.0015758703812025487,0.0029455217299982905
30,0.0008082084386842325,0.0015555780846625566,0.002837435808032751
31,0.0007836175500415266,0.0014773150905966759,0.002723478537518531
32,0.0008090823976090178,0.001474995689932257,0.0027358157676644623
33,0.0007313701644307002,0.0014418669161386788,0.0027788025909103453
34,0.0007910922431619838,0.0014776767930015922,0.002690789522603154
35,0.000773530249716714,0.0014124769950285554,0.0026670696097426116
36,0.0007250089693116024,0.0014464273699559271,0.0027518801507540047
37,0.0007197152590379119,0.0014129046467132866,0.0025173602625727654
38,0.0007237357058329508,0.0014452391187660396,0.0026512498734518886
39,0.0007302549493033439,0.001385062641929835,0.00262046349234879
40,0.0007179334497777745,0.0013346211635507643,0.0025161756202578545
41,0.0007307101332116872,0.0013602037797681987,0.0024934239336289465
42,0.0007208562892628834,0.0013359242002479732,0.0024657982867211103
43,0.0007285783212864771,0.0013254776713438332,0.0024824575521051884
44,0.0007024897349765524,0.0013348187785595655,0.0024295071489177644
45,0.0007093116000760347,0.0013850770774297416,0.002474658307619393
46,0.0006936336139915511,0.0013152603060007095,0.0024164654314517975
47,0.0007346108468482271,0.0013630606699734926,0.002459379204083234
48,0.0007146637362893671,0.0013064267695881426,0.002383703540544957
49,0.0006949195230845362,0.0013549590948969126,0.0025143176317214966
50,0.0006855332030681893,0.0012852077488787472,0.002307464077603072
51,0.0006598449544981122,0.001288807368837297,0.0024046580074355006
52,0.0006902242021169513,0.0013358602882362902,0.002382659469731152
53,0.0006977880257181823,0.0012526873033493757,0.002389277215115726
54,0.0006967946974327788,0.0012744917767122388,0.002242418995592743
55,0.0007006486266618595,0.001270567299798131,0.0023521307739429176
56,0.0007125215197447687,0.0012861391878686845,0.002312353637535125
57,0.0006680944352410734,0.0012032836093567312,0.002251964353490621
58,0.0006578215397894382,0.0012858081609010696,0.0022682530689053237
59,0.0006981150800129399,0.0012263311655260623,0.002331219962798059
60,0.0006836458342149854,0.0012773118796758354,0.002249317883979529
61,0.0007100929506123066,0.0012982641346752644,0.0023548532626591623
62,0.0006614400626858696,0.0012672392185777426,0.002171871019527316
63,0.000710650856490247,0.0012526401551440358,0.0022403703769668937
64,0.0006686428823741153,0.0012883045128546655,0.002240042667835951
65,0.0006744634447386488,0.0012928133946843445,0.0022827719221822917
66,0.0006607003306271508,0.0012503114412538707,0.002290936536155641
67,0.0007078321068547666,0.0012745987041853368,0.002327274065464735
68,0.0006549323152285069,0.0012021797592751682,0.0022863922058604658
69,0.0006700274389004335,0.0012933172984048724,0.0023436847841367126
70,0.0006508938386105001,0.0012186015956103802,0.002268181066028774
71,0.0006793078355258331,0.0012734521296806633,0.002403122198302299
72,0.0006531741819344461,0.0012271794839762151,0.002241570909973234
73,0.00065058063773904,0.0013061253121122718,0.0022958519984968007
74,0.0006588286487385631,0.0012069767690263689,0.0022345160250552
75,0.0006724182603647932,0.0012785536819137633,0.002368598885368556
76,0.0006869875360280275,0.0012522394536063075,0.002289252355694771
77,0.0006695440242765471,0.001245498307980597,0.0022923664073459804
78,0.0006906062044436112,0.0012120369356125593,0.0022215499193407595
79,0.0006777968374080956,0.0012224669917486608,0.00228271319065243
80,0.0006471012748079374,0.0012427333276718855,0.0022762317676097155
81,0.0006663963722530752,0.0012207816471345723,0.0022825251799076796
82,0.0006262562092160806,0.0012145021464675665,0.0022497381432913244
83,0.0006845004390925169,0.0012825560988858342,0.0022477030870504677
84,0.0006642605439992622,0.0012176766176708043,0.002188747050240636
85,0.0006499747396446764,0.0012140710605308414,0.0022427867515943944
86,0.0006613260047743097,0.0012311078025959432,0.0022781986044719815
87,0.0007009625260252506,0.0012152554700151086,0.002227128716185689
88,0.0006885254697408527,0.001205796143040061,0.002179109549615532
89,0.0006765638390788808,0.0012433661613613367,0.002236054860986769
