iteration,L2O_q25,L2O_q50,L2O_q75
39,6.092996409279294e-05,0.0001606184960110113,0.00041075175249716267
40,5.812836025143042e-05,0.00015704420366091654,0.0003956593354814686
41,5.788340240542311e-05,0.00015265466208802536,0.0003977976884925738
42,5.677260833181208e-05,0.00015115206770133227,0.0003724334674188867
43,5.6566598686913494e-05,0.00015273140888893977,0.0003780507468036376
44,5.536673688766314e-05,0.0001496941185905598,0.00036176724825054407
45,5.6103004681062885e-05,0.00014816880138823763,0.0003552468624548055
46,5.649910599458963e-05,0.00014979431580286473,0.00037616323243128136
47,5.692021568393102e-05,0.00014792031288379803,0.00037094894651090726
48,5.358070848160423e-05,0.00014126543828751892,0.00035918223875341937
49,5.638889160763938e-05,0.0001418880929122679,0.00035994857898913324
50,5.237877212493913e-05,0.00013846674846718088,0.0003724572088685818
51,5.26230942341499e-05,0.00014211031520972028,0.0003501859973766841
52,5.187116857996443e-05,0.00014205125626176596,0.00035054115869570524
53,5.372859141061781e-05,0.0001433637662557885,0.00035040219518123195
54,5.144532860867912e-05,0.00013808597577735782,0.00034691586915869266
55,5.198260987526737e-05,0.0001403434362146072,0.0003377029934199527
56,5.209155824559275e-05,0.00013681839482160285,0.0003554128998075612
57,5.2016494919371326e-05,0.00013448078243527561,0.0003481466192170046
58,4.894814264844172e-05,0.00013146067067282274,0.00034083663194905967
59,5.091070761409355e-05,0.00013296214456204325,0.00034339773264946416
60,4.874131263932213e-05,0.000132340268464759,0.00034039242746075615
61,4.846656338486355e-05,0.0001399004686390981,0.0003495509590720758
62,4.8200176934187766e-05,0.00013441874762065709,0.00034563688677735627
63,4.964060281054117e-05,0.0001342358154943213,0.000343991065165028
64,4.776488549396163e-05,0.00013194297207519412,0.00033667868410702795
65,4.813153464056086e-05,0.00013279602717375383,0.000349222042132169
66,4.75313072456629e-05,0.0001342279210803099,0.0003495607597869821
67,4.7818423809076194e-05,0.00013559834769694135,0.0003442178567638621
68,4.74705166197964e-05,0.00012788430467480794,0.00034883756597992033
69,5.2567430429917295e-05,0.00013253246288513765,0.0003574834408937022
70,4.688653916673502e-05,0.00012941518798470497,0.00034279389365110546
71,4.856808936892776e-05,0.00013035348820267245,0.0003653205421869643
72,4.800252372660907e-05,0.00013012340059503913,0.00035717699938686565
73,4.774304670718266e-05,0.00013474843581207097,0.0003610718413256109
74,4.742145938507747e-05,0.00013277537800604478,0.0003568575993995182
75,4.8014304411481135e-05,0.00013532816228689626,0.0003589395564631559
76,4.8041252739494666e-05,0.00012675501784542575,0.0003554147406248376
77,5.032638091506669e-05,0.00013330788351595402,0.0003628925187513232
78,4.865768551098881e-05,0.0001300183721468784,0.0003574677466531284
79,4.918252579955151e-05,0.00013388641673373058,0.0003600029886001721
80,4.736082519229967e-05,0.00012999358295928687,0.0003650475773611106
81,4.871842065767851e-05,0.00013174728519516066,0.00036796154745388776
82,4.439646454557078e-05,0.00012478390272008255,0.0003706394272739999
83,4.931829062115867e-05,0.00013280609709909186,0.0003619172712205909
84,4.695966072176816e-05,0.00012706171401077881,0.0003610807252698578
85,4.7451257159991655e-05,0.00013221917470218614,0.00036474700027611107
86,4.7481014917138964e-05,0.00013048341497778893,0.00037473931297427043
87,4.861896923102904e-05,0.00012935481208842248,0.0003564126818673685
88,4.287646061129635e-05,0.00012704748223768547,0.00036083278246223927
89,4.7843207539699506e-05,0.00013084430975141004,0.00035941363603342324
90,4.469551186048193e-05,0.00012555596185848117,0.00035528725129552186
91,4.8338699343730696e-05,0.00012944161426275969,0.0003603269506129436
92,4.6251901039795484e-05,0.00012662290828302503,0.0003678344437503256
93,4.8354119826399256e-05,0.00012945797061547637,0.00035810151894111186
94,4.3377884139772505e-05,0.00012471116497181356,0.00037297464587027207
95,4.7564032684022095e-05,0.00012969275121577084,0.0003683575996547006
96,4.518911191553343e-05,0.00012649005657294765,0.0003451637603575364
97,4.558865930448519e-05,0.00012898799468530342,0.00037468262598849833
98,4.693688879342517e-05,0.00012455090472940356,0.0003664489559014328
99,4.8246904043480754e-05,0.0001353356274194084,0.00037760955456178635
100,4.365881068224553e-05,0.0001259087657672353,0.0003710522723849863
