iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.30571299046278,0.39562858641147614,0.4837763234972954
3,0.1273043230175972,0.18479982763528824,0.2606097683310509
4,0.06127654667943716,0.09737803786993027,0.14940598607063293
5,0.034553700126707554,0.05781413055956364,0.09458082728087902
6,0.021936056669801474,0.03777743689715862,0.06397123448550701
7,0.014740409795194864,0.02626924868673086,0.044929069466888905
8,0.010777780786156654,0.01915031298995018,0.03388148732483387
9,0.008228207239881158,0.014669997151941061,0.026395380031317472
10,0.006228203536011279,0.01172744482755661,0.021225144155323505
11,0.004604809684678912,0.009578383527696133,0.017522855196148157
12,0.0037100480985827744,0.007905549369752407,0.014260583324357867
13,0.002842918795067817,0.00633204635232687,0.011780010303482413
14,0.0022460627369582653,0.00522537506185472,0.009793715085834265
15,0.001848375890403986,0.004228286677971482,0.008365807356312871
16,0.0014892005419824272,0.0034825608599931,0.0071665162686258554
17,0.0012474039394874126,0.002944227890111506,0.0060944195138290524
18,0.0010245316952932626,0.0024451244389638305,0.005194874480366707
19,0.0008790209394646809,0.002079983241856098,0.004642635234631598
20,0.0006695686606690288,0.0017865629633888602,0.004100371268577874
21,0.0005660639726556838,0.001557667215820402,0.0035411236458458006
22,0.0004919432103633881,0.001316212525125593,0.003070334263611585
23,0.0003923168624169193,0.0011121478746645153,0.0027394346543587744
24,0.00034449624945409596,0.0009805468143895268,0.0023890205193310976
25,0.0003136915329378098,0.0008536332170479,0.0021241342183202505
26,0.0002695795556064695,0.0007429149118252099,0.0018524426850490272
27,0.00024830854090396315,0.0006515059212688357,0.001660507288761437
28,0.0002310511117684655,0.0005901884578634053,0.0015243231609929353
29,0.00020219339785398915,0.0005319227348081768,0.001391594938468188
30,0.000180473620275734,0.00048472947673872113,0.0012601522321347147
31,0.00016966337352641858,0.00044026924297213554,0.001152187178377062
32,0.0001587960396136623,0.0004161604883847758,0.0010218845854979008
33,0.0001458488986827433,0.0003854330279864371,0.0009435484535060823
34,0.0001408087591698859,0.00036460618139244616,0.0008893042395357043
35,0.00013670406406163238,0.00033055650419555604,0.0008328887197421864
36,0.00013076085451757535,0.0003182235959684476,0.0007633230416104198
37,0.00011829212598968297,0.0002931565250037238,0.0006959640595596284
38,0.00011926801198569592,0.0002917336823884398,0.0006761875411029905
39,0.00010824372657225467,0.00027090708317700773,0.0006539268069900572
40,0.00010453305731061846,0.00025577239284757525,0.0006155165756354108
41,0.00010676005695131607,0.00025189064035657793,0.0005848167929798365
42,0.00010124906111741439,0.00023823355149943382,0.0005693662533303723
43,9.600831435818691e-05,0.00023645246983505785,0.00053667816973757
44,9.051517554325983e-05,0.00022485831141239032,0.0004944925749441609
45,8.915765465644654e-05,0.00021305217524059117,0.0005116598040331155
46,9.044150101544801e-05,0.00020654574473155662,0.0004956404300173745
47,8.364304812857881e-05,0.00020508484885795042,0.0004726918268715963
48,8.753280962991994e-05,0.00019752414664253592,0.00045692275307374075
49,8.858942783263046e-05,0.0001906386751215905,0.00042374106851639226
50,8.323306428792421e-05,0.00018445654131937772,0.0004155963324592449
51,8.204526056942996e-05,0.0001942880335263908,0.0004096560223842971
52,8.537835492461454e-05,0.00017882190877571702,0.0003869561551255174
53,7.782661123201251e-05,0.00017974244838114828,0.00038907313137315214
54,8.027058356674388e-05,0.00017665763152763247,0.00036258617910789326
