iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.4621540904045105,0.5309762358665466,0.5993714183568954
3,0.2050967924296856,0.2765154242515564,0.35172006487846375
4,0.09955631196498871,0.14782697707414627,0.20515905693173409
5,0.051713161170482635,0.08061278611421585,0.12820711731910706
6,0.032774304039776325,0.05263299308717251,0.0854628998786211
7,0.024301159661263227,0.039571650326251984,0.06450380757451057
8,0.01904126862064004,0.03223943151533604,0.05359150096774101
9,0.01651177927851677,0.02900220174342394,0.050772203132510185
10,0.014674882404506207,0.02607611194252968,0.04437617398798466
11,0.01411997782997787,0.025800317525863647,0.04551669489592314
12,0.014247450279071927,0.024374808184802532,0.04359868634492159
13,0.013279735576361418,0.024123813025653362,0.04478233866393566
14,0.013591191032901406,0.023374303244054317,0.041982414200901985
15,0.012924792477861047,0.023481545969843864,0.04287297185510397
16,0.012377957813441753,0.023395377211272717,0.04125970508903265
17,0.012826851569116116,0.024871457368135452,0.04370448738336563
18,0.012216260191053152,0.024393406696617603,0.04062201175838709
19,0.012685781810432673,0.024072573520243168,0.04447719734162092
20,0.01199159026145935,0.022870917804539204,0.042555175721645355
21,0.01226973021402955,0.02359755802899599,0.04426735080778599
22,0.012140785111114383,0.023134808987379074,0.04306944739073515
23,0.01224229671061039,0.024245371110737324,0.04508423898369074
24,0.012879633577540517,0.023337659426033497,0.04160408861935139
25,0.013075752416625619,0.023776301182806492,0.04601755831390619
26,0.012673415709286928,0.023597541265189648,0.04199723247438669
27,0.012787054758518934,0.023627390153706074,0.04508981201797724
28,0.012582444120198488,0.02374556940048933,0.04352317564189434
29,0.01293428847566247,0.02343345247209072,0.04502590373158455
30,0.012700753519311547,0.02388899400830269,0.0430397754535079
31,0.01256985473446548,0.02324152272194624,0.046785551123321056
32,0.013260848354548216,0.02437178697437048,0.044172950088977814
33,0.013106560567393899,0.023635929450392723,0.047013359144330025
34,0.012985631357878447,0.02395000495016575,0.042831869795918465
35,0.013267001137137413,0.024633395485579967,0.045812382362782955
36,0.012825602432712913,0.024386083707213402,0.045616377145051956
37,0.013169413665309548,0.023343395441770554,0.04521934688091278
38,0.01271141110919416,0.023630300536751747,0.0439299326390028
39,0.013480558758601546,0.024745342321693897,0.04599621053785086
40,0.013023736653849483,0.02453863713890314,0.04453278984874487
41,0.012955741258338094,0.023779839277267456,0.04587407782673836
42,0.013135548681020737,0.024517759680747986,0.04564832989126444
43,0.01310653006657958,0.024950483813881874,0.04368110001087189
44,0.013515516882762313,0.024864647537469864,0.04544009733945131
45,0.013303230749443173,0.025193768553435802,0.04392068739980459
46,0.013513542711734772,0.02469771634787321,0.045089189894497395
47,0.012964907567948103,0.024230138398706913,0.0462139006704092
48,0.013812909601256251,0.02560242358595133,0.04510089103132486
49,0.013321022735908628,0.02508182544261217,0.04580840468406677
50,0.013472317485138774,0.025297104381024837,0.04722198378294706
51,0.013380847405642271,0.02521780226379633,0.046871330589056015
52,0.013351580128073692,0.025586271658539772,0.047009214758872986
53,0.013793479651212692,0.02458736766129732,0.04831593297421932
54,0.013666396960616112,0.025391345843672752,0.04633041098713875
55,0.013830999610945582,0.024323422461748123,0.04829585086554289
56,0.013246782822534442,0.025298126973211765,0.04769982770085335
57,0.013837955659255385,0.025119027122855186,0.04694930091500282
58,0.013586105080321431,0.02626926451921463,0.046584571711719036
59,0.014052679529413581,0.026423641480505466,0.04898896347731352
60,0.014387279516085982,0.026641332544386387,0.04555186629295349
61,0.014034465420991182,0.02722247689962387,0.048865512013435364
62,0.014545925194397569,0.02596015017479658,0.05000902246683836
63,0.013875223463401198,0.0264913747087121,0.04666190594434738
64,0.014812628738582134,0.026389604434370995,0.04834700468927622
65,0.013891126494854689,0.025834803469479084,0.04806291684508324
66,0.014802534598857164,0.026625589467585087,0.049593218602240086
67,0.014420239720493555,0.027066082693636417,0.050137538462877274
68,0.014758107019588351,0.026655438356101513,0.051265216432511806
69,0.013608571607619524,0.026010301895439625,0.05010693892836571
70,0.015254795318469405,0.02746956143528223,0.050425601191818714
71,0.013816711492836475,0.0262274332344532,0.048437186516821384
72,0.014032484497874975,0.027430811896920204,0.05047082807868719
73,0.014688904397189617,0.026824872940778732,0.0481306491419673
74,0.014711410272866488,0.027854462154209614,0.051311617717146873
75,0.01461397111415863,0.026902267709374428,0.049594574607908726
76,0.014679069863632321,0.027127469889819622,0.05019701551645994
77,0.014229907421395183,0.027005083858966827,0.04926166031509638
78,0.015001761261373758,0.028359850868582726,0.05075417459011078
79,0.015476172789931297,0.028768474236130714,0.05341742280870676
80,0.014535472029820085,0.0279117738828063,0.05024488549679518
81,0.014868454542011023,0.0279728751629591,0.05242580734193325
82,0.015191163402050734,0.028527626767754555,0.051021577790379524
83,0.015205656876787543,0.028309437446296215,0.0549911567941308
84,0.01475350302644074,0.026953398250043392,0.05044467747211456
85,0.015535228187218308,0.028672143816947937,0.05264780577272177
86,0.014555231435224414,0.02746850624680519,0.05102183483541012
87,0.014627015916630626,0.028441695496439934,0.05362432636320591
88,0.015487485099583864,0.02805064246058464,0.05092607066035271
89,0.014330275589600205,0.028112332336604595,0.05439448356628418
90,0.015490093035623431,0.027611342258751392,0.05158687103539705
91,0.01469906372949481,0.027576662600040436,0.052727305330336094
92,0.01506757759489119,0.02875323500484228,0.054631663486361504
93,0.01480307593010366,0.02970076911151409,0.05346905067563057
94,0.015337772900238633,0.028230254538357258,0.05465175677090883
95,0.014968216652050614,0.029424394480884075,0.05248114466667175
96,0.015426872530952096,0.02913209330290556,0.05343393236398697
97,0.01528692152351141,0.0295917559415102,0.05350377596914768
98,0.015283146174624562,0.02894922811537981,0.05507243052124977
99,0.015363726764917374,0.02947103139013052,0.05383425019681454
100,0.015215418301522732,0.027807699516415596,0.05202975310385227
